x	y	u(x,y)
0.77255	0.19608	0.69397390
0.77255	0.20000	0.69201547
0.77255	0.20392	0.69008255
0.77255	0.20784	0.68817508
0.77255	0.21176	0.68629289
0.77255	0.21569	0.68443614
0.77255	0.21961	0.68260485
0.77255	0.22353	0.68079895
0.77255	0.22745	0.67901850
0.77255	0.23137	0.67726350
0.77255	0.23529	0.67553389
0.77255	0.23922	0.67382962
0.77255	0.24314	0.67215085
0.77255	0.24706	0.67049754
0.77255	0.25098	0.66886955
0.77255	0.25490	0.66726702
0.77255	0.25882	0.66568995
0.77255	0.26275	0.66413832
0.77255	0.26667	0.66261202
0.77255	0.27059	0.66111118
0.77255	0.27451	0.65963572
0.77255	0.27843	0.65818578
0.77255	0.28235	0.65676117
0.77255	0.28627	0.65536201
0.77255	0.29020	0.65398824
0.77255	0.29412	0.65263987
0.77255	0.29804	0.65131694
0.77255	0.30196	0.65001953
0.77255	0.30588	0.64874744
0.77255	0.30980	0.64750087
0.77255	0.31373	0.64627963
0.77255	0.31765	0.64508396
0.77255	0.32157	0.64391363
0.77255	0.32549	0.64276868
0.77255	0.32941	0.64164919
0.77255	0.33333	0.64055514
0.77255	0.33725	0.63948655
0.77255	0.34118	0.63844341
0.77255	0.34510	0.63742572
0.77255	0.34902	0.63643336
0.77255	0.35294	0.63546652
0.77255	0.35686	0.63452506
0.77255	0.36078	0.63360912
0.77255	0.36471	0.63271850
0.77255	0.36863	0.63185352
0.77255	0.37255	0.63101375
0.77255	0.37647	0.63019949
0.77255	0.38039	0.62941056
0.77255	0.38431	0.62864733
0.77255	0.38824	0.62790936
0.77255	0.39216	0.62719685
0.77255	0.39608	0.62650979
0.77255	0.40000	0.62584823
0.77255	0.40392	0.62521201
0.77255	0.40784	0.62460136
0.77255	0.41176	0.62401599
0.77255	0.41569	0.62345618
0.77255	0.41961	0.62292176
0.77255	0.42353	0.62241280
0.77255	0.42745	0.62192929
0.77255	0.43137	0.62147129
0.77255	0.43529	0.62103856
0.77255	0.43922	0.62063146
0.77255	0.44314	0.62024969
0.77255	0.44706	0.61989349
0.77255	0.45098	0.61956269
0.77255	0.45490	0.61925733
0.77255	0.45882	0.61897731
0.77255	0.46275	0.61872286
0.77255	0.46667	0.61849374
0.77255	0.47059	0.61829013
0.77255	0.47451	0.61811191
0.77255	0.47843	0.61795926
0.77255	0.48235	0.61783189
0.77255	0.48627	0.61773008
0.77255	0.49020	0.61765373
0.77255	0.49412	0.61760288
0.77255	0.49804	0.61757731
0.77255	0.50196	0.61757737
0.77255	0.50588	0.61760277
0.77255	0.50980	0.61765373
0.77255	0.51373	0.61773008
0.77255	0.51765	0.61783189
0.77255	0.52157	0.61795914
0.77255	0.52549	0.61811191
0.77255	0.52941	0.61829001
0.77255	0.53333	0.61849362
0.77255	0.53725	0.61872256
0.77255	0.54118	0.61897713
0.77255	0.54510	0.61925703
0.77255	0.54902	0.61956245
0.77255	0.55294	0.61989325
0.77255	0.55686	0.62024957
0.77255	0.56078	0.62063122
0.77255	0.56471	0.62103844
0.77255	0.56863	0.62147105
0.77255	0.57255	0.62192917
0.77255	0.57647	0.62241256
0.77255	0.58039	0.62292159
0.77255	0.58431	0.62345594
0.77255	0.58824	0.62401587
0.77255	0.59216	0.62460113
0.77255	0.59608	0.62521189
0.77255	0.60000	0.62584800
0.77255	0.60392	0.62650973
0.77255	0.60784	0.62719673
0.77255	0.61176	0.62790924
0.77255	0.61569	0.62864715
0.77255	0.61961	0.62941056
0.77255	0.62353	0.63019937
0.77255	0.62745	0.63101369
0.77255	0.63137	0.63185334
0.77255	0.63529	0.63271850
0.77255	0.63922	0.63360894
0.77255	0.64314	0.63452494
0.77255	0.64706	0.63546634
0.77255	0.65098	0.63643324
0.77255	0.65490	0.63742554
0.77255	0.65882	0.63844329
0.77255	0.66275	0.63948637
0.77255	0.66667	0.64055502
0.77255	0.67059	0.64164907
0.77255	0.67451	0.64276862
0.77255	0.67843	0.64391345
0.77255	0.68235	0.64508384
0.77255	0.68627	0.64627945
0.77255	0.69020	0.64750063
0.77255	0.69412	0.64874721
0.77255	0.69804	0.65001929
0.77255	0.70196	0.65131676
0.77255	0.70588	0.65263969
0.77255	0.70980	0.65398800
0.77255	0.71373	0.65536183
0.77255	0.71765	0.65676099
0.77255	0.72157	0.65818560
0.77255	0.72549	0.65963554
0.77255	0.72941	0.66111100
0.77255	0.73333	0.66261178
0.77255	0.73725	0.66413808
0.77255	0.74118	0.66568971
0.77255	0.74510	0.66726685
0.77255	0.74902	0.66886932
0.77255	0.75294	0.67049730
0.77255	0.75686	0.67215073
0.77255	0.76078	0.67382944
0.77255	0.76471	0.67553365
0.77255	0.76863	0.67726338
0.77255	0.77255	0.67901844
0.77255	0.77647	0.68079889
0.77255	0.78039	0.68260479
0.77255	0.78431	0.68443602
0.77255	0.78824	0.68629283
0.77255	0.79216	0.68817496
0.77255	0.79608	0.69008255
0.77255	0.80000	0.69201547
0.77255	0.80392	0.69397390
0.77255	0.80784	0.69595766
0.77255	0.81176	0.69796687
0.77255	0.81569	0.70000148
0.77255	0.81961	0.70206153
0.77255	0.82353	0.70414698
0.77255	0.82745	0.70625788
0.77255	0.83137	0.70839417
0.77255	0.83529	0.71055579
0.77255	0.83922	0.71274287
0.77255	0.84314	0.71495533
0.77255	0.84706	0.71719319
0.77255	0.85098	0.71945643
0.77255	0.85490	0.72174507
0.77255	0.85882	0.72405916
0.77255	0.86275	0.72639871
0.77255	0.86667	0.72876364
0.77255	0.87059	0.73115391
0.77255	0.87451	0.73356956
0.77255	0.87843	0.73601055
0.77255	0.88235	0.73847705
0.77255	0.88627	0.74096894
0.77255	0.89020	0.74348623
0.77255	0.89412	0.74602884
0.77255	0.89804	0.74859679
0.77255	0.90196	0.75119036
0.77255	0.90588	0.75380921
0.77255	0.90980	0.75645345
0.77255	0.91373	0.75912321
0.77255	0.91765	0.76181829
0.77255	0.92157	0.76453865
0.77255	0.92549	0.76728451
0.77255	0.92941	0.77005571
0.77255	0.93333	0.77285248
0.77255	0.93725	0.77567458
0.77255	0.94118	0.77852213
0.77255	0.94510	0.78139502
0.77255	0.94902	0.78429329
0.77255	0.95294	0.78721696
0.77255	0.95686	0.79016608
0.77255	0.96078	0.79314065
0.77255	0.96471	0.79614043
0.77255	0.96863	0.79916579
0.77255	0.97255	0.80221641
0.77255	0.97647	0.80529249
0.77255	0.98039	0.80839401
0.77255	0.98431	0.81152105
0.77255	0.98824	0.81467348
0.77255	0.99216	0.81785125
0.77255	0.99608	0.82105440
0.77255	1.00000	0.82428300
0.77647	0.00000	0.82643598
0.77647	0.00392	0.82319903
0.77647	0.00784	0.81998760
0.77647	0.01176	0.81680167
0.77647	0.01569	0.81364113
0.77647	0.01961	0.81050617
0.77647	0.02353	0.80739665
0.77647	0.02745	0.80431271
0.77647	0.03137	0.80125415
0.77647	0.03529	0.79822111
0.77647	0.03922	0.79521346
0.77647	0.04314	0.79223138
0.77647	0.04706	0.78927475
0.77647	0.05098	0.78634351
0.77647	0.05490	0.78343779
0.77647	0.05882	0.78055751
0.77647	0.06275	0.77770269
0.77647	0.06667	0.77487338
0.77647	0.07059	0.77206957
0.77647	0.07451	0.76929110
0.77647	0.07843	0.76653826
0.77647	0.08235	0.76381075
0.77647	0.08627	0.76110876
0.77647	0.09020	0.75843227
0.77647	0.09412	0.75578111
0.77647	0.09804	0.75315565
0.77647	0.10196	0.75055546
0.77647	0.10588	0.74798077
0.77647	0.10980	0.74543154
0.77647	0.11373	0.74290770
0.77647	0.11765	0.74040949
0.77647	0.12157	0.73793674
0.77647	0.12549	0.73548943
0.77647	0.12941	0.73306745
0.77647	0.13333	0.73067105
0.77647	0.13725	0.72830015
0.77647	0.14118	0.72595471
0.77647	0.14510	0.72363472
0.77647	0.14902	0.72134024
0.77647	0.15294	0.71907121
0.77647	0.15686	0.71682757
0.77647	0.16078	0.71460950
0.77647	0.16471	0.71241677
0.77647	0.16863	0.71024966
0.77647	0.17255	0.70810783
0.77647	0.17647	0.70599163
0.77647	0.18039	0.70390087
0.77647	0.18431	0.70183563
0.77647	0.18824	0.69979584
0.77647	0.19216	0.69778144
0.77647	0.19608	0.69579262
0.77647	0.20000	0.69382918
0.77647	0.20392	0.69189125
0.77647	0.20784	0.68997896
0.77647	0.21176	0.68809199
0.77647	0.21569	0.68623048
0.77647	0.21961	0.68439448
0.77647	0.22353	0.68258399
0.77647	0.22745	0.68079895
0.77647	0.23137	0.67903948
0.77647	0.23529	0.67730546
0.77647	0.23922	0.67559695
0.77647	0.24314	0.67391384
0.77647	0.24706	0.67225623
0.77647	0.25098	0.67062420
0.77647	0.25490	0.66901755
0.77647	0.25882	0.66743642
0.77647	0.26275	0.66588074
0.77647	0.26667	0.66435063
0.77647	0.27059	0.66284597
0.77647	0.27451	0.66136676
0.77647	0.27843	0.65991306
0.77647	0.28235	0.65848488
0.77647	0.28627	0.65708208
0.77647	0.29020	0.65570480
0.77647	0.29412	0.65435296
0.77647	0.29804	0.65302664
0.77647	0.30196	0.65172595
0.77647	0.30588	0.65045065
0.77647	0.30980	0.64920092
0.77647	0.31373	0.64797664
0.77647	0.31765	0.64677775
0.77647	0.32157	0.64560455
0.77647	0.32549	0.64445668
0.77647	0.32941	0.64333433
0.77647	0.33333	0.64223748
0.77647	0.33725	0.64116609
0.77647	0.34118	0.64012033
0.77647	0.34510	0.63910002
0.77647	0.34902	0.63810527
0.77647	0.35294	0.63713586
0.77647	0.35686	0.63619208
0.77647	0.36078	0.63527369
0.77647	0.36471	0.63438094
0.77647	0.36863	0.63351357
0.77647	0.37255	0.63267183
0.77647	0.37647	0.63185543
0.77647	0.38039	0.63106465
0.77647	0.38431	0.63029927
0.77647	0.38824	0.62955946
0.77647	0.39216	0.62884504
0.77647	0.39608	0.62815624
0.77647	0.40000	0.62749296
0.77647	0.40392	0.62685519
0.77647	0.40784	0.62624294
0.77647	0.41176	0.62565619
0.77647	0.41569	0.62509489
0.77647	0.41961	0.62455922
0.77647	0.42353	0.62404895
0.77647	0.42745	0.62356424
0.77647	0.43137	0.62310493
0.77647	0.43529	0.62267125
0.77647	0.43922	0.62226301
0.77647	0.44314	0.62188035
0.77647	0.44706	0.62152314
0.77647	0.45098	0.62119156
0.77647	0.45490	0.62088531
0.77647	0.45882	0.62060469
0.77647	0.46275	0.62034947
0.77647	0.46667	0.62011987
0.77647	0.47059	0.61991578
0.77647	0.47451	0.61973721
0.77647	0.47843	0.61958402
0.77647	0.48235	0.61945647
0.77647	0.48627	0.61935431
0.77647	0.49020	0.61927778
0.77647	0.49412	0.61922675
0.77647	0.49804	0.61920124
0.77647	0.50196	0.61920118
0.77647	0.50588	0.61922675
0.77647	0.50980	0.61927772
0.77647	0.51373	0.61935431
0.77647	0.51765	0.61945635
0.77647	0.52157	0.61958402
0.77647	0.52549	0.61973703
0.77647	0.52941	0.61991566
0.77647	0.53333	0.62011963
0.77647	0.53725	0.62034929
0.77647	0.54118	0.62060440
0.77647	0.54510	0.62088507
0.77647	0.54902	0.62119120
0.77647	0.55294	0.62152296
0.77647	0.55686	0.62188011
0.77647	0.56078	0.62226284
0.77647	0.56471	0.62267101
0.77647	0.56863	0.62310481
0.77647	0.57255	0.62356400
0.77647	0.57647	0.62404877
0.77647	0.58039	0.62455899
0.77647	0.58431	0.62509477
0.77647	0.58824	0.62565601
0.77647	0.59216	0.62624288
0.77647	0.59608	0.62685502
0.77647	0.60000	0.62749285
0.77647	0.60392	0.62815613
0.77647	0.60784	0.62884504
0.77647	0.61176	0.62955934
0.77647	0.61569	0.63029921
0.77647	0.61961	0.63106447
0.77647	0.62353	0.63185543
0.77647	0.62745	0.63267171
0.77647	0.63137	0.63351357
0.77647	0.63529	0.63438082
0.77647	0.63922	0.63527364
0.77647	0.64314	0.63619190
0.77647	0.64706	0.63713580
0.77647	0.65098	0.63810509
0.77647	0.65490	0.63909996
0.77647	0.65882	0.64012015
0.77647	0.66275	0.64116603
0.77647	0.66667	0.64223731
0.77647	0.67059	0.64333421
0.77647	0.67451	0.64445657
0.77647	0.67843	0.64560443
0.77647	0.68235	0.64677763
0.77647	0.68627	0.64797640
0.77647	0.69020	0.64920068
0.77647	0.69412	0.65045047
0.77647	0.69804	0.65172577
0.77647	0.70196	0.65302652
0.77647	0.70588	0.65435278
0.77647	0.70980	0.65570462
0.77647	0.71373	0.65708190
0.77647	0.71765	0.65848470
0.77647	0.72157	0.65991288
0.77647	0.72549	0.66136658
0.77647	0.72941	0.66284573
0.77647	0.73333	0.66435045
0.77647	0.73725	0.66588056
0.77647	0.74118	0.66743618
0.77647	0.74510	0.66901737
0.77647	0.74902	0.67062396
0.77647	0.75294	0.67225599
0.77647	0.75686	0.67391366
0.77647	0.76078	0.67559671
0.77647	0.76471	0.67730528
0.77647	0.76863	0.67903930
0.77647	0.77255	0.68079883
0.77647	0.77647	0.68258393
0.77647	0.78039	0.68439436
0.77647	0.78431	0.68623036
0.77647	0.78824	0.68809181
0.77647	0.79216	0.68997884
0.77647	0.79608	0.69189125
0.77647	0.80000	0.69382912
0.77647	0.80392	0.69579250
0.77647	0.80784	0.69778138
0.77647	0.81176	0.69979578
0.77647	0.81569	0.70183557
0.77647	0.81961	0.70390093
0.77647	0.82353	0.70599169
0.77647	0.82745	0.70810801
0.77647	0.83137	0.71024972
0.77647	0.83529	0.71241689
0.77647	0.83922	0.71460956
0.77647	0.84314	0.71682769
0.77647	0.84706	0.71907133
0.77647	0.85098	0.72134030
0.77647	0.85490	0.72363478
0.77647	0.85882	0.72595483
0.77647	0.86275	0.72830033
0.77647	0.86667	0.73067129
0.77647	0.87059	0.73306775
0.77647	0.87451	0.73548967
0.77647	0.87843	0.73793697
0.77647	0.88235	0.74040973
0.77647	0.88627	0.74290800
0.77647	0.89020	0.74543166
0.77647	0.89412	0.74798089
0.77647	0.89804	0.75055540
0.77647	0.90196	0.75315559
0.77647	0.90588	0.75578117
0.77647	0.90980	0.75843221
0.77647	0.91373	0.76110882
0.77647	0.91765	0.76381075
0.77647	0.92157	0.76653814
0.77647	0.92549	0.76929104
0.77647	0.92941	0.77206945
0.77647	0.93333	0.77487326
0.77647	0.93725	0.77770263
0.77647	0.94118	0.78055745
0.77647	0.94510	0.78343779
0.77647	0.94902	0.78634351
0.77647	0.95294	0.78927469
0.77647	0.95686	0.79223138
0.77647	0.96078	0.79521352
0.77647	0.96471	0.79822105
0.77647	0.96863	0.80125415
0.77647	0.97255	0.80431277
0.77647	0.97647	0.80739671
0.77647	0.98039	0.81050617
0.77647	0.98431	0.81364125
0.77647	0.98824	0.81680179
0.77647	0.99216	0.81998765
0.77647	0.99608	0.82319909
0.77647	1.00000	0.82643598
0.78039	0.00000	0.82861978
0.78039	0.00392	0.82537442
0.78039	0.00784	0.82215464
0.78039	0.01176	0.81896043
0.78039	0.01569	0.81579167
0.78039	0.01961	0.81264853
0.78039	0.02353	0.80953091
0.78039	0.02745	0.80643892
0.78039	0.03137	0.80337238
0.78039	0.03529	0.80033135
0.78039	0.03922	0.79731596
0.78039	0.04314	0.79432613
0.78039	0.04706	0.79136181
0.78039	0.05098	0.78842300
0.78039	0.05490	0.78550977
0.78039	0.05882	0.78262204
0.78039	0.06275	0.77975988
0.78039	0.06667	0.77692312
0.78039	0.07059	0.77411205
0.78039	0.07451	0.77132636
0.78039	0.07843	0.76856625
0.78039	0.08235	0.76583171
0.78039	0.08627	0.76312280
0.78039	0.09020	0.76043928
0.78039	0.09412	0.75778133
0.78039	0.09804	0.75514895
0.78039	0.10196	0.75254202
0.78039	0.10588	0.74996066
0.78039	0.10980	0.74740481
0.78039	0.11373	0.74487448
0.78039	0.11765	0.74236971
0.78039	0.12157	0.73989052
0.78039	0.12549	0.73743689
0.78039	0.12941	0.73500866
0.78039	0.13333	0.73260605
0.78039	0.13725	0.73022890
0.78039	0.14118	0.72787750
0.78039	0.14510	0.72555149
0.78039	0.14902	0.72325104
0.78039	0.15294	0.72097605
0.78039	0.15686	0.71872675
0.78039	0.16078	0.71650285
0.78039	0.16471	0.71430457
0.78039	0.16863	0.71213162
0.78039	0.17255	0.70998442
0.78039	0.17647	0.70786268
0.78039	0.18039	0.70576650
0.78039	0.18431	0.70369589
0.78039	0.18824	0.70165086
0.78039	0.19216	0.69963121
0.78039	0.19608	0.69763720
0.78039	0.20000	0.69566876
0.78039	0.20392	0.69372582
0.78039	0.20784	0.69180852
0.78039	0.21176	0.68991673
0.78039	0.21569	0.68805051
0.78039	0.21961	0.68620956
0.78039	0.22353	0.68439436
0.78039	0.22745	0.68260479
0.78039	0.23137	0.68084079
0.78039	0.23529	0.67910230
0.78039	0.23922	0.67738938
0.78039	0.24314	0.67570198
0.78039	0.24706	0.67404008
0.78039	0.25098	0.67240375
0.78039	0.25490	0.67079306
0.78039	0.25882	0.66920781
0.78039	0.26275	0.66764814
0.78039	0.26667	0.66611403
0.78039	0.27059	0.66460550
0.78039	0.27451	0.66312248
0.78039	0.27843	0.66166496
0.78039	0.28235	0.66023302
0.78039	0.28627	0.65882659
0.78039	0.29020	0.65744585
0.78039	0.29412	0.65609056
0.78039	0.29804	0.65476084
0.78039	0.30196	0.65345669
0.78039	0.30588	0.65217811
0.78039	0.30980	0.65092522
0.78039	0.31373	0.64969772
0.78039	0.31765	0.64849579
0.78039	0.32157	0.64731944
0.78039	0.32549	0.64616865
0.78039	0.32941	0.64504343
0.78039	0.33333	0.64394379
0.78039	0.33725	0.64286971
0.78039	0.34118	0.64182121
0.78039	0.34510	0.64079827
0.78039	0.34902	0.63980091
0.78039	0.35294	0.63882911
0.78039	0.35686	0.63788283
0.78039	0.36078	0.63696218
0.78039	0.36471	0.63606697
0.78039	0.36863	0.63519746
0.78039	0.37255	0.63435340
0.78039	0.37647	0.63353503
0.78039	0.38039	0.63274211
0.78039	0.38431	0.63197482
0.78039	0.38824	0.63123304
0.78039	0.39216	0.63051689
0.78039	0.39608	0.62982625
0.78039	0.40000	0.62916124
0.78039	0.40392	0.62852174
0.78039	0.40784	0.62790793
0.78039	0.41176	0.62731963
0.78039	0.41569	0.62675703
0.78039	0.41961	0.62621993
0.78039	0.42353	0.62570846
0.78039	0.42745	0.62522244
0.78039	0.43137	0.62476206
0.78039	0.43529	0.62432718
0.78039	0.43922	0.62391794
0.78039	0.44314	0.62353420
0.78039	0.44706	0.62317616
0.78039	0.45098	0.62284362
0.78039	0.45490	0.62253666
0.78039	0.45882	0.62225533
0.78039	0.46275	0.62199950
0.78039	0.46667	0.62176919
0.78039	0.47059	0.62156463
0.78039	0.47451	0.62138546
0.78039	0.47843	0.62123203
0.78039	0.48235	0.62110400
0.78039	0.48627	0.62100172
0.78039	0.49020	0.62092489
0.78039	0.49412	0.62087381
0.78039	0.49804	0.62084806
0.78039	0.50196	0.62084812
0.78039	0.50588	0.62087369
0.78039	0.50980	0.62092489
0.78039	0.51373	0.62100160
0.78039	0.51765	0.62110400
0.78039	0.52157	0.62123191
0.78039	0.52549	0.62138540
0.78039	0.52941	0.62156439
0.78039	0.53333	0.62176907
0.78039	0.53725	0.62199920
0.78039	0.54118	0.62225509
0.78039	0.54510	0.62253642
0.78039	0.54902	0.62284338
0.78039	0.55294	0.62317586
0.78039	0.55686	0.62353408
0.78039	0.56078	0.62391770
0.78039	0.56471	0.62432706
0.78039	0.56863	0.62476182
0.78039	0.57255	0.62522227
0.78039	0.57647	0.62570822
0.78039	0.58039	0.62621981
0.78039	0.58431	0.62675685
0.78039	0.58824	0.62731963
0.78039	0.59216	0.62790787
0.78039	0.59608	0.62852174
0.78039	0.60000	0.62916118
0.78039	0.60392	0.62982625
0.78039	0.60784	0.63051683
0.78039	0.61176	0.63123304
0.78039	0.61569	0.63197476
0.78039	0.61961	0.63274205
0.78039	0.62353	0.63353491
0.78039	0.62745	0.63435340
0.78039	0.63137	0.63519734
0.78039	0.63529	0.63606691
0.78039	0.63922	0.63696206
0.78039	0.64314	0.63788271
0.78039	0.64706	0.63882899
0.78039	0.65098	0.63980079
0.78039	0.65490	0.64079809
0.78039	0.65882	0.64182109
0.78039	0.66275	0.64286953
0.78039	0.66667	0.64394367
0.78039	0.67059	0.64504331
0.78039	0.67451	0.64616859
0.78039	0.67843	0.64731932
0.78039	0.68235	0.64849567
0.78039	0.68627	0.64969754
0.78039	0.69020	0.65092504
0.78039	0.69412	0.65217793
0.78039	0.69804	0.65345657
0.78039	0.70196	0.65476066
0.78039	0.70588	0.65609044
0.78039	0.70980	0.65744567
0.78039	0.71373	0.65882647
0.78039	0.71765	0.66023284
0.78039	0.72157	0.66166484
0.78039	0.72549	0.66312230
0.78039	0.72941	0.66460532
0.78039	0.73333	0.66611379
0.78039	0.73725	0.66764796
0.78039	0.74118	0.66920763
0.78039	0.74510	0.67079288
0.78039	0.74902	0.67240351
0.78039	0.75294	0.67403984
0.78039	0.75686	0.67570174
0.78039	0.76078	0.67738914
0.78039	0.76471	0.67910218
0.78039	0.76863	0.68084067
0.78039	0.77255	0.68260479
0.78039	0.77647	0.68439436
0.78039	0.78039	0.68620956
0.78039	0.78431	0.68805027
0.78039	0.78824	0.68991667
0.78039	0.79216	0.69180846
0.78039	0.79608	0.69372582
0.78039	0.80000	0.69566870
0.78039	0.80392	0.69763708
0.78039	0.80784	0.69963109
0.78039	0.81176	0.70165074
0.78039	0.81569	0.70369589
0.78039	0.81961	0.70576656
0.78039	0.82353	0.70786279
0.78039	0.82745	0.70998454
0.78039	0.83137	0.71213180
0.78039	0.83529	0.71430463
0.78039	0.83922	0.71650302
0.78039	0.84314	0.71872681
0.78039	0.84706	0.72097623
0.78039	0.85098	0.72325110
0.78039	0.85490	0.72555161
0.78039	0.85882	0.72787768
0.78039	0.86275	0.73022920
0.78039	0.86667	0.73260629
0.78039	0.87059	0.73500896
0.78039	0.87451	0.73743701
0.78039	0.87843	0.73989075
0.78039	0.88235	0.74236989
0.78039	0.88627	0.74487466
0.78039	0.89020	0.74740493
0.78039	0.89412	0.74996066
0.78039	0.89804	0.75254202
0.78039	0.90196	0.75514895
0.78039	0.90588	0.75778127
0.78039	0.90980	0.76043922
0.78039	0.91373	0.76312268
0.78039	0.91765	0.76583171
0.78039	0.92157	0.76856625
0.78039	0.92549	0.77132630
0.78039	0.92941	0.77411193
0.78039	0.93333	0.77692300
0.78039	0.93725	0.77975971
0.78039	0.94118	0.78262186
0.78039	0.94510	0.78550965
0.78039	0.94902	0.78842294
0.78039	0.95294	0.79136175
0.78039	0.95686	0.79432619
0.78039	0.96078	0.79731601
0.78039	0.96471	0.80033141
0.78039	0.96863	0.80337244
0.78039	0.97255	0.80643898
0.78039	0.97647	0.80953097
0.78039	0.98039	0.81264859
0.78039	0.98431	0.81579173
0.78039	0.98824	0.81896049
0.78039	0.99216	0.82215470
0.78039	0.99608	0.82537448
0.78039	1.00000	0.82861978
0.78431	0.00000	0.83083433
0.78431	0.00392	0.82758045
0.78431	0.00784	0.82435226
0.78431	0.01176	0.82114953
0.78431	0.01569	0.81797248
0.78431	0.01961	0.81482100
0.78431	0.02353	0.81169522
0.78431	0.02745	0.80859500
0.78431	0.03137	0.80552042
0.78431	0.03529	0.80247140
0.78431	0.03922	0.79944813
0.78431	0.04314	0.79645038
0.78431	0.04706	0.79347825
0.78431	0.05098	0.79053175
0.78431	0.05490	0.78761083
0.78431	0.05882	0.78471553
0.78431	0.06275	0.78184587
0.78431	0.06667	0.77900171
0.78431	0.07059	0.77618319
0.78431	0.07451	0.77339029
0.78431	0.07843	0.77062291
0.78431	0.08235	0.76788121
0.78431	0.08627	0.76516509
0.78431	0.09020	0.76247454
0.78431	0.09412	0.75980961
0.78431	0.09804	0.75717026
0.78431	0.10196	0.75455654
0.78431	0.10588	0.75196838
0.78431	0.10980	0.74940580
0.78431	0.11373	0.74686891
0.78431	0.11765	0.74435753
0.78431	0.12157	0.74187183
0.78431	0.12549	0.73941171
0.78431	0.12941	0.73697710
0.78431	0.13333	0.73456824
0.78431	0.13725	0.73218489
0.78431	0.14118	0.72982723
0.78431	0.14510	0.72749519
0.78431	0.14902	0.72518867
0.78431	0.15294	0.72290784
0.78431	0.15686	0.72065258
0.78431	0.16078	0.71842283
0.78431	0.16471	0.71621877
0.78431	0.16863	0.71404028
0.78431	0.17255	0.71188730
0.78431	0.17647	0.70976013
0.78431	0.18039	0.70765841
0.78431	0.18431	0.70558238
0.78431	0.18824	0.70353198
0.78431	0.19216	0.70150709
0.78431	0.19608	0.69950783
0.78431	0.20000	0.69753420
0.78431	0.20392	0.69558620
0.78431	0.20784	0.69366390
0.78431	0.21176	0.69176716
0.78431	0.21569	0.68989599
0.78431	0.21961	0.68805039
0.78431	0.22353	0.68623036
0.78431	0.22745	0.68443608
0.78431	0.23137	0.68266743
0.78431	0.23529	0.68092448
0.78431	0.23922	0.67920703
0.78431	0.24314	0.67751527
0.78431	0.24706	0.67584902
0.78431	0.25098	0.67420840
0.78431	0.25490	0.67259341
0.78431	0.25882	0.67100412
0.78431	0.26275	0.66944039
0.78431	0.26667	0.66790223
0.78431	0.27059	0.66638976
0.78431	0.27451	0.66490281
0.78431	0.27843	0.66344154
0.78431	0.28235	0.66200590
0.78431	0.28627	0.66059583
0.78431	0.29020	0.65921140
0.78431	0.29412	0.65785265
0.78431	0.29804	0.65651947
0.78431	0.30196	0.65521187
0.78431	0.30588	0.65392995
0.78431	0.30980	0.65267366
0.78431	0.31373	0.65144300
0.78431	0.31765	0.65023798
0.78431	0.32157	0.64905858
0.78431	0.32549	0.64790475
0.78431	0.32941	0.64677656
0.78431	0.33333	0.64567411
0.78431	0.33725	0.64459723
0.78431	0.34118	0.64354604
0.78431	0.34510	0.64252037
0.78431	0.34902	0.64152044
0.78431	0.35294	0.64054602
0.78431	0.35686	0.63959736
0.78431	0.36078	0.63867426
0.78431	0.36471	0.63777685
0.78431	0.36863	0.63690495
0.78431	0.37255	0.63605881
0.78431	0.37647	0.63523817
0.78431	0.38039	0.63444322
0.78431	0.38431	0.63367385
0.78431	0.38824	0.63293022
0.78431	0.39216	0.63221216
0.78431	0.39608	0.63151979
0.78431	0.40000	0.63085300
0.78431	0.40392	0.63021195
0.78431	0.40784	0.62959647
0.78431	0.41176	0.62900668
0.78431	0.41569	0.62844247
0.78431	0.41961	0.62790400
0.78431	0.42353	0.62739110
0.78431	0.42745	0.62690389
0.78431	0.43137	0.62644225
0.78431	0.43529	0.62600642
0.78431	0.43922	0.62559605
0.78431	0.44314	0.62521136
0.78431	0.44706	0.62485230
0.78431	0.45098	0.62451899
0.78431	0.45490	0.62421119
0.78431	0.45882	0.62392914
0.78431	0.46275	0.62367266
0.78431	0.46667	0.62344182
0.78431	0.47059	0.62323654
0.78431	0.47451	0.62305701
0.78431	0.47843	0.62290311
0.78431	0.48235	0.62277484
0.78431	0.48627	0.62267220
0.78431	0.49020	0.62259525
0.78431	0.49412	0.62254393
0.78431	0.49804	0.62251830
0.78431	0.50196	0.62251818
0.78431	0.50588	0.62254393
0.78431	0.50980	0.62259519
0.78431	0.51373	0.62267220
0.78431	0.51765	0.62277472
0.78431	0.52157	0.62290305
0.78431	0.52549	0.62305689
0.78431	0.52941	0.62323642
0.78431	0.53333	0.62344158
0.78431	0.53725	0.62367249
0.78431	0.54118	0.62392890
0.78431	0.54510	0.62421107
0.78431	0.54902	0.62451875
0.78431	0.55294	0.62485212
0.78431	0.55686	0.62521112
0.78431	0.56078	0.62559593
0.78431	0.56471	0.62600619
0.78431	0.56863	0.62644213
0.78431	0.57255	0.62690365
0.78431	0.57647	0.62739098
0.78431	0.58039	0.62790382
0.78431	0.58431	0.62844241
0.78431	0.58824	0.62900656
0.78431	0.59216	0.62959641
0.78431	0.59608	0.63021183
0.78431	0.60000	0.63085300
0.78431	0.60392	0.63151973
0.78431	0.60784	0.63221216
